siteid,sitename_x,station_code,lat_x,lon_x,monitordate,PM10,O3,CO,SO2,WS_HR,RH,PM2.5,CH4,AMB_TEMP,WIND_SPEED,NMHC,THC,NO2,NO,NOx,system:index,Albedo,BSI,EVI,LST_C,MNDWI,NDBI,NDVI,NDWI,SAVI,image_date,image_id,lat_y,lon_y,month,sitename_y,year,.geo,date_diff_days
43,Xinying,43,23.305633,120.31725,12/10/2025,49,23,0.28,1.1,2.2,80,18,2.17,21.6,2.2,0.09,2.27,13,2.7,16,2_LC09_118044_20251009_41_0,0.179074185,-0.006627314,0.181831809,41.2479878,-0.137464262,-0.113462907,0.245058006,-0.24707354,0.165252033,09/10/2025,2_LC09_118044_20251009,23.305633,120.31725,10,Xinying,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",-3
43,Xinying,43,23.305633,120.31725,01/01/2026,30,31,0.2,1.4,3.4,75,9.8,2.06,18.9,3.7,0.02,2.09,6,1.4,7.9,1_LC08_118044_20260105_41_0,0.136663685,0.025861523,0.098131713,24.53728802,-0.127233234,-0.064449252,0.161264945,-0.190123457,0.091664105,05/01/2026,1_LC08_118044_20260105,23.305633,120.31725,1,Xinying,2026,"{""type"":""MultiPoint"",""coordinates"":[]}",4
43,Xinying,43,23.305633,120.31725,02/01/2026,17,28,0.22,0.9,2.8,83,9.8,2.06,17.1,3.2,0.03,2.11,6,1,8,1_LC08_118044_20260105_41_0,0.136663685,0.025861523,0.098131713,24.53728802,-0.127233234,-0.064449252,0.161264945,-0.190123457,0.091664105,05/01/2026,1_LC08_118044_20260105,23.305633,120.31725,1,Xinying,2026,"{""type"":""MultiPoint"",""coordinates"":[]}",3
43,Xinying,43,23.305633,120.31725,03/01/2026,26,29,0.25,1.1,1.2,85,13.6,2.14,24,1.5,0.04,2.19,7,1.6,8.8,1_LC08_118044_20260105_41_0,0.136663685,0.025861523,0.098131713,24.53728802,-0.127233234,-0.064449252,0.161264945,-0.190123457,0.091664105,05/01/2026,1_LC08_118044_20260105,23.305633,120.31725,1,Xinying,2026,"{""type"":""MultiPoint"",""coordinates"":[]}",2
43,Xinying,43,23.305633,120.31725,05/01/2026,29,46,0.25,1.4,2,75,12.9,2.09,23.6,2.2,0.04,2.14,6,0.7,7.1,1_LC08_118044_20260105_41_0,0.136663685,0.025861523,0.098131713,24.53728802,-0.127233234,-0.064449252,0.161264945,-0.190123457,0.091664105,05/01/2026,1_LC08_118044_20260105,23.305633,120.31725,1,Xinying,2026,"{""type"":""MultiPoint"",""coordinates"":[]}",0
43,Xinying,43,23.305633,120.31725,06/02/2026,43,45,0.18,0.8,1.2,62,19.5,2.06,30,1.6,0.04,2.12,6,1.9,8.8,2_LC09_118044_20260214_41_0,0.137907455,0.052879475,0.091924962,33.91975292,-0.157987674,-0.044132079,0.155169523,-0.200720266,0.089636694,14/02/2026,2_LC09_118044_20260214,23.305633,120.31725,2,Xinying,2026,"{""type"":""MultiPoint"",""coordinates"":[]}",8
43,Xinying,43,23.305633,120.31725,01/03/2026,36,27,0.25,1.1,1.6,60,18.6,2.14,15.8,1.7,0.06,2.2,10,1.8,12.1,1_LC08_118044_20260222_41_0,0.145557818,0.068164888,0.101637954,32.12529242,-0.20100952,0.009973739,0.162077148,-0.191419542,0.094351486,22/02/2026,1_LC08_118044_20260222,23.305633,120.31725,2,Xinying,2026,"{""type"":""MultiPoint"",""coordinates"":[]}",-7
43,Xinying,43,23.305633,120.31725,02/03/2026,50,38,0.34,1.6,2.1,78,28,2.13,17.8,2.2,0.07,2.2,9,0.9,10.3,1_LC08_118044_20260222_41_0,0.145557818,0.068164888,0.101637954,32.12529242,-0.20100952,0.009973739,0.162077148,-0.191419542,0.094351486,22/02/2026,1_LC08_118044_20260222,23.305633,120.31725,2,Xinying,2026,"{""type"":""MultiPoint"",""coordinates"":[]}",-8
43,Xinying,43,23.305633,120.31725,03/04/2026,23,22,0.27,1.2,1.9,86,12.3,2.13,18.8,2.1,0.06,2.19,12,1.8,14.8,1_LC08_118044_20260411_41_0,0.16063164,0.044006731,0.145908851,39.93888614,-0.203558084,-0.018121039,0.213932916,-0.220864424,0.131855362,11/04/2026,1_LC08_118044_20260411,23.305633,120.31725,4,Xinying,2026,"{""type"":""MultiPoint"",""coordinates"":[]}",8
43,Xinying,43,23.305633,120.31725,05/04/2026,42,40,0.28,1.1,2.2,71,16.8,2.13,26.2,2.5,0.03,2.17,7,1.2,9.2,1_LC08_118044_20260411_41_0,0.16063164,0.044006731,0.145908851,39.93888614,-0.203558084,-0.018121039,0.213932916,-0.220864424,0.131855362,11/04/2026,1_LC08_118044_20260411,23.305633,120.31725,4,Xinying,2026,"{""type"":""MultiPoint"",""coordinates"":[]}",6
7,Xinzhuang,7,25.037972,121.4325,05/03/2025,34,42,0.35,0.9,1.3,62,18.9,0,27.1,1.6,0,0,15,1.2,16.6,1_LC08_117043_20250228_5_0,0.11741165,0.01077568,0.099277208,32.35429976,-0.145995636,-0.045399463,0.17718953,-0.190134861,0.089259088,28/02/2025,1_LC08_117043_20250228,25.037972,121.4325,2,Xinzhuang,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",-5
7,Xinzhuang,7,25.037972,121.4325,06/03/2025,9,25,0.23,0.4,1.6,87,7.1,0,26.6,1.9,0,0,11,2,13.4,1_LC08_117043_20250228_5_0,0.11741165,0.01077568,0.099277208,32.35429976,-0.145995636,-0.045399463,0.17718953,-0.190134861,0.089259088,28/02/2025,1_LC08_117043_20250228,25.037972,121.4325,2,Xinzhuang,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",-6
7,Xinzhuang,7,25.037972,121.4325,07/03/2025,23,28,0.13,0.4,3.8,61,8.5,0,31.9,4.1,0,0,3,1.4,5.4,1_LC08_117043_20250228_5_0,0.11741165,0.01077568,0.099277208,32.35429976,-0.145995636,-0.045399463,0.17718953,-0.190134861,0.089259088,28/02/2025,1_LC08_117043_20250228,25.037972,121.4325,2,Xinzhuang,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",-7
7,Xinzhuang,7,25.037972,121.4325,08/03/2025,16,16,0.19,0.3,1.7,72,6.6,0,30.4,2,0,0,6,1.4,7.5,1_LC08_117043_20250228_5_0,0.11741165,0.01077568,0.099277208,32.35429976,-0.145995636,-0.045399463,0.17718953,-0.190134861,0.089259088,28/02/2025,1_LC08_117043_20250228,25.037972,121.4325,2,Xinzhuang,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",-8
7,Xinzhuang,7,25.037972,121.4325,05/07/2025,23,50,0.23,0.2,3.5,89,15.2,0,21.1,3.8,0,0,9,1.1,10.7,2_LC09_117043_20250628_5_0,0.154242015,0.034469081,0.15283514,49.62555482,-0.223216873,-0.033885514,0.230074037,-0.25517231,0.139613193,28/06/2025,2_LC09_117043_20250628,25.037972,121.4325,6,Xinzhuang,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",-7
7,Xinzhuang,7,25.037972,121.4325,06/07/2025,21,21,0.41,0.3,1,91,16,0,28.5,1.4,0,0,15,3.1,18.4,2_LC09_117043_20250628_5_0,0.154242015,0.034469081,0.15283514,49.62555482,-0.223216873,-0.033885514,0.230074037,-0.25517231,0.139613193,28/06/2025,2_LC09_117043_20250628,25.037972,121.4325,6,Xinzhuang,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",-8
7,Xinzhuang,7,25.037972,121.4325,05/04/2026,29,51,0.23,0.4,3.4,74,14.6,0,21.2,3.7,0,0,7,0.7,8.7,2_LC09_117043_20260412_5_0,0.07284163,-0.071960384,0.126002924,38.86904588,-0.022720989,-0.172300321,0.339258056,-0.194260811,0.126984514,12/04/2026,2_LC09_117043_20260412,25.037972,121.4325,4,Xinzhuang,2026,"{""type"":""MultiPoint"",""coordinates"":[]}",7
32,Xitun,32,24.162197,120.616917,05/03/2025,47,44,0.3,1.5,1.2,74,25.5,2.15,27.4,1.3,0.06,2.21,9,1.1,10.7,1_LC08_117043_20250228_30_0,0.219736153,-0.027711594,0.20795871,35.80308194,-0.103466339,-0.050497033,0.184054162,-0.153163134,0.131190171,28/02/2025,1_LC08_117043_20250228,24.162197,120.616917,2,Xitun,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",-5
32,Xitun,32,24.162197,120.616917,06/03/2025,17,10,0.22,0.5,0.9,93,6.8,1.95,27,1.1,0.11,2.06,13,3.8,17.5,1_LC08_117043_20250228_30_0,0.219736153,-0.027711594,0.20795871,35.80308194,-0.103466339,-0.050497033,0.184054162,-0.153163134,0.131190171,28/02/2025,1_LC08_117043_20250228,24.162197,120.616917,2,Xitun,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",-6
32,Xitun,32,24.162197,120.616917,07/03/2025,35,41,0.18,1.3,1.2,75,15.1,1.95,31.7,1.6,0.05,2,6,0.9,7.8,1_LC08_117043_20250228_30_0,0.219736153,-0.027711594,0.20795871,35.80308194,-0.103466339,-0.050497033,0.184054162,-0.153163134,0.131190171,28/02/2025,1_LC08_117043_20250228,24.162197,120.616917,2,Xitun,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",-7
32,Xitun,32,24.162197,120.616917,08/03/2025,7,15,0.14,0.9,2.1,96,3,1.92,25.6,2.3,0,1.92,4,1.6,6.3,1_LC08_117043_20250228_30_0,0.219736153,-0.027711594,0.20795871,35.80308194,-0.103466339,-0.050497033,0.184054162,-0.153163134,0.131190171,28/02/2025,1_LC08_117043_20250228,24.162197,120.616917,2,Xitun,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",-8
32,Xitun,32,24.162197,120.616917,08/04/2025,16,11,0.2,0.8,1.9,95,4.8,1.98,25.7,2.1,0.07,2.06,11,4.1,15.8,2_LC09_118043_20250416_30_0,0.209757008,0.052552496,0.10222954,40.86516956,-0.058777237,-0.11693278,0.139893405,-0.174510608,0.106474161,16/04/2025,2_LC09_118043_20250416,24.162197,120.616917,4,Xitun,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",8
32,Xitun,32,24.162197,120.616917,09/04/2025,26,30,0.26,2.1,1.2,75,16.6,2.09,30.1,1.5,0.08,2.17,11,1.9,13,2_LC09_118043_20250416_30_0,0.209757008,0.052552496,0.10222954,40.86516956,-0.058777237,-0.11693278,0.139893405,-0.174510608,0.106474161,16/04/2025,2_LC09_118043_20250416,24.162197,120.616917,4,Xitun,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",7
32,Xitun,32,24.162197,120.616917,10/04/2025,35,35,0.33,2.1,0.9,76,21.8,2.04,30.2,1.3,0.08,2.12,13,1.8,15.1,2_LC09_118043_20250416_30_0,0.209757008,0.052552496,0.10222954,40.86516956,-0.058777237,-0.11693278,0.139893405,-0.174510608,0.106474161,16/04/2025,2_LC09_118043_20250416,24.162197,120.616917,4,Xitun,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",6
32,Xitun,32,24.162197,120.616917,11/04/2025,18,27,0.2,1.1,2.2,82,7.3,2.06,23.7,2.5,0.05,2.12,11,1.3,13.1,2_LC09_118043_20250416_30_0,0.209757008,0.052552496,0.10222954,40.86516956,-0.058777237,-0.11693278,0.139893405,-0.174510608,0.106474161,16/04/2025,2_LC09_118043_20250416,24.162197,120.616917,4,Xitun,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",5
32,Xitun,32,24.162197,120.616917,12/04/2025,28,30,0.21,1.4,2.4,63,11.7,2,19.4,2.5,0.04,2.04,11,0.7,12,2_LC09_118043_20250416_30_0,0.209757008,0.052552496,0.10222954,40.86516956,-0.058777237,-0.11693278,0.139893405,-0.174510608,0.106474161,16/04/2025,2_LC09_118043_20250416,24.162197,120.616917,4,Xitun,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",4
32,Xitun,32,24.162197,120.616917,05/05/2025,55,35,0.25,1.3,1.8,78,21.2,2.06,28.7,2,0.06,2.13,7,2,9.1,2_LC09_118043_20250502_30_0,0.235832673,0.004451241,0.124856487,43.04928434,-0.061600727,-0.130608104,0.139140549,-0.190674746,0.109346956,02/05/2025,2_LC09_118043_20250502,24.162197,120.616917,5,Xitun,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",-3
32,Xitun,32,24.162197,120.616917,06/05/2025,17,18,0.26,1.3,0.9,88,8.1,2.04,28,1.2,0.15,2.2,11,3,14.5,2_LC09_118043_20250502_30_0,0.235832673,0.004451241,0.124856487,43.04928434,-0.061600727,-0.130608104,0.139140549,-0.190674746,0.109346956,02/05/2025,2_LC09_118043_20250502,24.162197,120.616917,5,Xitun,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",-4
32,Xitun,32,24.162197,120.616917,07/05/2025,14,25,0.16,0.9,1.5,85,5.5,2,28.4,1.9,0.08,2.08,7,2.5,9.6,2_LC09_118043_20250502_30_0,0.235832673,0.004451241,0.124856487,43.04928434,-0.061600727,-0.130608104,0.139140549,-0.190674746,0.109346956,02/05/2025,2_LC09_118043_20250502,24.162197,120.616917,5,Xitun,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",-5
32,Xitun,32,24.162197,120.616917,08/05/2025,24,14,0.18,0.9,1.9,88,8.3,1.96,28.2,2.1,0.07,2.02,7,2.6,10.1,2_LC09_118043_20250502_30_0,0.235832673,0.004451241,0.124856487,43.04928434,-0.061600727,-0.130608104,0.139140549,-0.190674746,0.109346956,02/05/2025,2_LC09_118043_20250502,24.162197,120.616917,5,Xitun,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",-6
32,Xitun,32,24.162197,120.616917,09/05/2025,24,28,0.22,1.5,1.2,76,14.8,2.11,30.5,1.5,0.09,2.2,11,2.9,14.2,2_LC09_118043_20250502_30_0,0.235832673,0.004451241,0.124856487,43.04928434,-0.061600727,-0.130608104,0.139140549,-0.190674746,0.109346956,02/05/2025,2_LC09_118043_20250502,24.162197,120.616917,5,Xitun,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",-7
32,Xitun,32,24.162197,120.616917,10/05/2025,24,27,0.2,1.5,1.1,74,13.1,0,30,1.4,0,0,7,1.8,9.3,2_LC09_118043_20250502_30_0,0.235832673,0.004451241,0.124856487,43.04928434,-0.061600727,-0.130608104,0.139140549,-0.190674746,0.109346956,02/05/2025,2_LC09_118043_20250502,24.162197,120.616917,5,Xitun,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",-8
32,Xitun,32,24.162197,120.616917,06/08/2025,15,17,0.13,1.3,1.4,82,6.3,1.94,29.9,1.6,0.03,1.98,4,1.7,6.2,1_LC08_118043_20250814_30_0,0.231083808,-0.004006706,0.128462852,43.46628278,-0.039428551,-0.021044729,0.107870341,-0.060423143,0.078888707,14/08/2025,1_LC08_118043_20250814,24.162197,120.616917,8,Xitun,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",8
32,Xitun,32,24.162197,120.616917,07/08/2025,20,22,0.18,0.9,1.4,89,10.1,1.95,26.8,1.8,0.05,2,10,1.4,12,1_LC08_118043_20250814_30_0,0.231083808,-0.004006706,0.128462852,43.46628278,-0.039428551,-0.021044729,0.107870341,-0.060423143,0.078888707,14/08/2025,1_LC08_118043_20250814,24.162197,120.616917,8,Xitun,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",7
32,Xitun,32,24.162197,120.616917,08/08/2025,29,18,0.23,1.3,1.2,75,15.1,2.08,30.2,1.5,0.14,2.22,9,3.1,12.8,1_LC08_118043_20250814_30_0,0.231083808,-0.004006706,0.128462852,43.46628278,-0.039428551,-0.021044729,0.107870341,-0.060423143,0.078888707,14/08/2025,1_LC08_118043_20250814,24.162197,120.616917,8,Xitun,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",6
32,Xitun,32,24.162197,120.616917,09/08/2025,14,16,0.16,1,1.5,78,3.6,1.98,29.8,1.7,0.05,2.04,8,3.3,11.8,1_LC08_118043_20250814_30_0,0.231083808,-0.004006706,0.128462852,43.46628278,-0.039428551,-0.021044729,0.107870341,-0.060423143,0.078888707,14/08/2025,1_LC08_118043_20250814,24.162197,120.616917,8,Xitun,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",5
32,Xitun,32,24.162197,120.616917,10/08/2025,45,43,0.27,2,1.1,76,23.2,2,30.5,1.3,0.09,2.1,12,1.7,14.4,1_LC08_118043_20250814_30_0,0.231083808,-0.004006706,0.128462852,43.46628278,-0.039428551,-0.021044729,0.107870341,-0.060423143,0.078888707,14/08/2025,1_LC08_118043_20250814,24.162197,120.616917,8,Xitun,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",4
32,Xitun,32,24.162197,120.616917,11/08/2025,48,41,0.33,1.3,1,83,24.2,2.22,26.5,1.2,0.12,2.34,15,4.2,19.4,1_LC08_118043_20250814_30_0,0.231083808,-0.004006706,0.128462852,43.46628278,-0.039428551,-0.021044729,0.107870341,-0.060423143,0.078888707,14/08/2025,1_LC08_118043_20250814,24.162197,120.616917,8,Xitun,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",3
32,Xitun,32,24.162197,120.616917,12/08/2025,26,34,0.22,1.1,3.5,75,12.5,2,21.4,4,0.04,2.04,6,0.5,7.3,1_LC08_118043_20250814_30_0,0.231083808,-0.004006706,0.128462852,43.46628278,-0.039428551,-0.021044729,0.107870341,-0.060423143,0.078888707,14/08/2025,1_LC08_118043_20250814,24.162197,120.616917,8,Xitun,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",2
32,Xitun,32,24.162197,120.616917,07/09/2025,15,20,0.2,0.9,0.9,95,8.2,1.99,25,1.4,0.09,2.08,14,2.1,16.2,1_LC08_118043_20250915_30_0,0.193857608,0.0059318,0.149477777,45.79737242,-0.083615261,-0.050136522,0.170230376,-0.133193413,0.116549302,15/09/2025,1_LC08_118043_20250915,24.162197,120.616917,9,Xitun,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",8
32,Xitun,32,24.162197,120.616917,08/09/2025,21,20,0.16,1.3,1.6,80,9.6,2,30.5,2,0.06,2.06,5,2.7,7.9,1_LC08_118043_20250915_30_0,0.193857608,0.0059318,0.149477777,45.79737242,-0.083615261,-0.050136522,0.170230376,-0.133193413,0.116549302,15/09/2025,1_LC08_118043_20250915,24.162197,120.616917,9,Xitun,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",7
32,Xitun,32,24.162197,120.616917,09/09/2025,15,14,0.14,1.1,1.5,80,5.8,1.99,29.6,1.7,0.05,2.04,8,3.3,12,1_LC08_118043_20250915_30_0,0.193857608,0.0059318,0.149477777,45.79737242,-0.083615261,-0.050136522,0.170230376,-0.133193413,0.116549302,15/09/2025,1_LC08_118043_20250915,24.162197,120.616917,9,Xitun,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",6
32,Xitun,32,24.162197,120.616917,10/09/2025,35,33,0.26,1.5,1.6,76,12.2,2.06,29.4,2,0.07,2.15,12,1.6,13.9,1_LC08_118043_20250915_30_0,0.193857608,0.0059318,0.149477777,45.79737242,-0.083615261,-0.050136522,0.170230376,-0.133193413,0.116549302,15/09/2025,1_LC08_118043_20250915,24.162197,120.616917,9,Xitun,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",5
32,Xitun,32,24.162197,120.616917,11/09/2025,39,27,0.23,1,1.5,81,21.1,2.08,26.4,1.8,0.04,2.12,0,0,0,1_LC08_118043_20250915_30_0,0.193857608,0.0059318,0.149477777,45.79737242,-0.083615261,-0.050136522,0.170230376,-0.133193413,0.116549302,15/09/2025,1_LC08_118043_20250915,24.162197,120.616917,9,Xitun,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",4
32,Xitun,32,24.162197,120.616917,12/09/2025,24,36,0.23,1.1,1.8,79,10.9,2,21.3,2.1,0.06,2.06,11,0.8,12,1_LC08_118043_20250915_30_0,0.193857608,0.0059318,0.149477777,45.79737242,-0.083615261,-0.050136522,0.170230376,-0.133193413,0.116549302,15/09/2025,1_LC08_118043_20250915,24.162197,120.616917,9,Xitun,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",3
32,Xitun,32,24.162197,120.616917,05/10/2025,16,14,0.25,0.9,0.9,88,7.6,2.06,26.6,1.1,0.08,2.14,12,4.5,16.7,2_LC09_117043_20251002_30_0,0.2373562,-0.016242936,0.231369973,44.00974796,-0.122879461,-0.055981602,0.209557387,-0.177639085,0.157041418,02/10/2025,2_LC09_117043_20251002,24.162197,120.616917,10,Xitun,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",-3
32,Xitun,32,24.162197,120.616917,06/10/2025,19,24,0.16,1.5,1.4,76,7.3,1.93,30.9,1.7,0.07,2,9,3.1,12.3,2_LC09_117043_20251002_30_0,0.2373562,-0.016242936,0.231369973,44.00974796,-0.122879461,-0.055981602,0.209557387,-0.177639085,0.157041418,02/10/2025,2_LC09_117043_20251002,24.162197,120.616917,10,Xitun,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",-4
32,Xitun,32,24.162197,120.616917,07/10/2025,20,7,0.37,1.2,0.5,95,8.7,2.17,25.3,0.6,0.25,2.43,18,11.6,30,2_LC09_117043_20251002_30_0,0.2373562,-0.016242936,0.231369973,44.00974796,-0.122879461,-0.055981602,0.209557387,-0.177639085,0.157041418,02/10/2025,2_LC09_117043_20251002,24.162197,120.616917,10,Xitun,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",-5
32,Xitun,32,24.162197,120.616917,08/10/2025,12,16,0.11,1.2,2,82,5.7,0,30.1,2.2,0,0,3,1.6,5.1,2_LC09_117043_20251002_30_0,0.2373562,-0.016242936,0.231369973,44.00974796,-0.122879461,-0.055981602,0.209557387,-0.177639085,0.157041418,02/10/2025,2_LC09_117043_20251002,24.162197,120.616917,10,Xitun,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",-6
32,Xitun,32,24.162197,120.616917,09/10/2025,16,12,0.17,1.1,1.1,79,5.6,2,29.6,1.4,0.05,2.06,9,3.3,12.8,2_LC09_117043_20251002_30_0,0.2373562,-0.016242936,0.231369973,44.00974796,-0.122879461,-0.055981602,0.209557387,-0.177639085,0.157041418,02/10/2025,2_LC09_117043_20251002,24.162197,120.616917,10,Xitun,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",-7
32,Xitun,32,24.162197,120.616917,10/10/2025,32,33,0.27,1.4,1.3,78,16.4,2.08,29.4,1.5,0.03,2.12,13,1,14.1,2_LC09_117043_20251002_30_0,0.2373562,-0.016242936,0.231369973,44.00974796,-0.122879461,-0.055981602,0.209557387,-0.177639085,0.157041418,02/10/2025,2_LC09_117043_20251002,24.162197,120.616917,10,Xitun,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",-8
32,Xitun,32,24.162197,120.616917,05/01/2026,25,49,0.26,1.2,1.6,78,11,2.02,23.8,1.8,0.07,2.11,9,1.5,11.1,2_LC09_118043_20260113_30_0,0.203209038,0.005405569,0.109340008,27.2341058,-0.130834669,-0.074746979,0.121905355,-0.203590634,0.08655259,13/01/2026,2_LC09_118043_20260113,24.162197,120.616917,1,Xitun,2026,"{""type"":""MultiPoint"",""coordinates"":[]}",8
32,Xitun,32,24.162197,120.616917,06/02/2026,45,36,0.24,1.5,1.5,69,22.2,2.02,29.9,1.7,0.16,2.19,12,0.7,12.9,2_LC09_118043_20260214_30_0,0.205557648,0.017476251,0.058406917,35.5057142,0.004400275,-0.134329332,0.071732991,-0.130005901,0.053084231,14/02/2026,2_LC09_118043_20260214,24.162197,120.616917,2,Xitun,2026,"{""type"":""MultiPoint"",""coordinates"":[]}",8
32,Xitun,32,24.162197,120.616917,01/03/2026,21,31,0.2,1.2,2.2,60,8.2,2,15.1,2.4,0.04,2.06,8,0.5,9,1_LC08_118043_20260222_30_0,0.186844007,0.035407648,0.092283793,33.94709708,-0.093595243,-0.032080825,0.113770705,-0.125299841,0.076958237,22/02/2026,1_LC08_118043_20260222,24.162197,120.616917,2,Xitun,2026,"{""type"":""MultiPoint"",""coordinates"":[]}",-7
32,Xitun,32,24.162197,120.616917,02/03/2026,40,37,0.35,1.1,2.2,76,18.6,2.04,17.7,2.4,0.08,2.14,12,0.8,13.5,1_LC08_118043_20260222_30_0,0.186844007,0.035407648,0.092283793,33.94709708,-0.093595243,-0.032080825,0.113770705,-0.125299841,0.076958237,22/02/2026,1_LC08_118043_20260222,24.162197,120.616917,2,Xitun,2026,"{""type"":""MultiPoint"",""coordinates"":[]}",-8
32,Xitun,32,24.162197,120.616917,05/04/2026,27,39,0.27,0.7,2.8,77,12.7,2.06,24,3,0.06,2.12,8,1.5,9.8,2_LC09_117043_20260412_30_0,0.234448598,-0.000436426,0.231264229,40.43449904,-0.207553899,-0.039840175,0.220970004,-0.245365153,0.164989227,12/04/2026,2_LC09_117043_20260412,24.162197,120.616917,4,Xitun,2026,"{""type"":""MultiPoint"",""coordinates"":[]}",7
2,Xizhi,2,25.067131,121.6423,05/03/2025,36,38,0.34,0.8,0.5,68,20.8,0,26.5,0.7,0,0,17,2,19.4,1_LC08_117043_20250228_1_0,0.08383591,0.114705096,0.153908046,29.99244794,-0.512421063,0.079058093,0.40609319,-0.451660191,0.162130329,28/02/2025,1_LC08_117043_20250228,25.067131,121.6423,2,Xizhi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",-5
2,Xizhi,2,25.067131,121.6423,06/03/2025,13,24,0.22,0.6,1.4,93,8.1,0,26.2,1.5,0,0,12,2.5,15.4,1_LC08_117043_20250228_1_0,0.08383591,0.114705096,0.153908046,29.99244794,-0.512421063,0.079058093,0.40609319,-0.451660191,0.162130329,28/02/2025,1_LC08_117043_20250228,25.067131,121.6423,2,Xizhi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",-6
2,Xizhi,2,25.067131,121.6423,07/03/2025,16,25,0.14,0.4,1.8,61,10.8,0,32,2.1,0,0,5,1.8,7.1,1_LC08_117043_20250228_1_0,0.08383591,0.114705096,0.153908046,29.99244794,-0.512421063,0.079058093,0.40609319,-0.451660191,0.162130329,28/02/2025,1_LC08_117043_20250228,25.067131,121.6423,2,Xizhi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",-7
2,Xizhi,2,25.067131,121.6423,08/03/2025,17,13,0.23,0.6,1,76,8.8,0,30.3,1.4,0,0,8,4,12.4,1_LC08_117043_20250228_1_0,0.08383591,0.114705096,0.153908046,29.99244794,-0.512421063,0.079058093,0.40609319,-0.451660191,0.162130329,28/02/2025,1_LC08_117043_20250228,25.067131,121.6423,2,Xizhi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",-8
2,Xizhi,2,25.067131,121.6423,05/07/2025,31,45,0.21,0.5,0.8,91,18.8,0,21.4,0.9,0,0,12,1.1,13.8,2_LC09_117043_20250628_1_0,0.145557323,0.118473508,0.289627696,45.3667019,-0.631066802,-0.001758304,0.571910765,-0.632123697,0.352556834,28/06/2025,2_LC09_117043_20250628,25.067131,121.6423,6,Xizhi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",-7
2,Xizhi,2,25.067131,121.6423,06/07/2025,20,20,0.28,1.6,0.9,91,10.7,0,28.8,1.1,0,0,13,4.4,17.5,2_LC09_117043_20250628_1_0,0.145557323,0.118473508,0.289627696,45.3667019,-0.631066802,-0.001758304,0.571910765,-0.632123697,0.352556834,28/06/2025,2_LC09_117043_20250628,25.067131,121.6423,6,Xizhi,2025,"{""type"":""MultiPoint"",""coordinates"":[]}",-8
2,Xizhi,2,25.067131,121.6423,05/04/2026,24,44,0.24,1.1,1.8,82,15,0,21,2,0,0,11,1.8,13.1,2_LC09_117043_20260412_1_0,0.143727858,0.036790232,0.288028161,39.21084788,-0.43515238,0.030358901,0.454983264,-0.410212696,0.252043442,12/04/2026,2_LC09_117043_20260412,25.067131,121.6423,4,Xizhi,2026,"{""type"":""MultiPoint"",""coordinates"":[]}",7
